;co2;humidity;temperature;timestamp;month;day;time
11540;431;20.4991;20.4859;1;11;20;18:00:23
11541;426;20.4995;20.4859;1;11;20;18:01:23
11542;426;20.4992;20.4858;1;11;20;18:02:26
11543;430;20.4995;20.4859;1;11;20;18:03:26
11544;424;20.4996;20.4858;1;11;20;18:04:26
11545;426;20.4998;20.4859;1;11;20;18:05:27
11546;427;20.4997;20.4858;1;11;20;18:06:27
11547;427;20.4997;20.4858;1;11;20;18:06:27
11548;429;20.4998;20.4859;1;11;20;18:07:27
11549;429;20.4998;20.4859;1;11;20;18:07:27
11550;430;20.4998;20.4858;1;11;20;18:08:28
11551;428;20.4998;20.4859;1;11;20;18:09:28
11552;427;20.4999;20.4859;1;11;20;18:10:29
11553;427;20.4999;20.4859;1;11;20;18:10:29
11554;427;20.4999;20.4859;1;11;20;18:10:29
11555;426;20.5;20.4859;1;11;20;18:11:29
11556;429;20.5002;20486;1;11;20;18:12:29
11557;429;20.4999;20.4859;1;11;20;18:13:29
11558;429;20.4999;20.4859;1;11;20;18:13:29
11559;431;20.4999;20486;1;11;20;18:14:29
11560;434;20.5002;20.4859;1;11;20;18:15:30
11561;432;20.5005;20.4859;1;11;20;18:16:30
11562;435;20.5005;20.4858;1;11;20;18:17:31
11563;433;20.5006;20.4858;1;11;20;18:18:33
11564;433;20.5006;20.4858;1;11;20;18:18:33
11565;429;20501;20.4857;1;11;20;18:19:33
11566;430;20.5008;20.4859;1;11;20;18:20:33
11567;429;20501;20.4858;1;11;20;18:21:33
11568;427;20.5007;20.4857;1;11;20;18:22:33
11569;424;20.5011;20.4857;1;11;20;18:23:34
11570;424;20.5011;20.4857;1;11;20;18:23:34
11571;424;20.5012;20.4857;1;11;20;18:24:34
11572;424;20.5012;20.4857;1;11;20;18:25:34
11573;431;20.5017;20.4856;1;11;20;18:26:34
11574;427;20.5017;20.4856;1;11;20;18:27:34
11575;428;20.5016;20.4855;1;11;20;18:28:35
11576;425;20.5013;20.4856;1;11;20;18:29:36
11577;425;20.5013;20.4856;1;11;20;18:29:36
11578;427;20.5018;20.4856;1;11;20;18:30:36
11579;427;20.5018;20.4856;1;11;20;18:30:36
11580;432;20.5019;20.4855;1;11;20;18:31:36
11581;433;20.5019;20.4854;1;11;20;18:32:36
11582;423;20.5023;20.4854;1;11;20;18:33:36
11583;422;20.5025;20.4855;1;11;20;18:34:40
11584;430;20.5023;20.4855;1;11;20;18:35:41
11585;429;20.5023;20.4854;1;11;20;18:36:41
11586;422;20.5025;20.4854;1;11;20;18:37:41
11587;426;20.5026;20.4853;1;11;20;18:38:41
11588;423;20.5025;20.4854;1;11;20;18:39:41
11589;431;20.5027;20.4853;1;11;20;18:40:42
11590;433;20.5027;20.4854;1;11;20;18:41:42
11591;431;20.5025;20.4854;1;11;20;18:42:42
11592;430;20.5032;20.4852;1;11;20;18:43:43
11593;426;20.5029;20.4852;1;11;20;18:44:44
11594;426;20.5029;20.4852;1;11;20;18:44:44
11595;429;20.5031;20.4853;1;11;20;18:45:44
11596;430;20.5028;20.4853;1;11;20;18:46:44
11597;426;20.5035;20.4851;1;11;20;18:47:44
11598;428;20.5032;20.4852;1;11;20;18:48:44
11599;428;20.5032;20.4852;1;11;20;18:48:44
11600;430;20503;20.4852;1;11;20;18:49:44
11601;429;20.5032;20.4852;1;11;20;18:50:45
11602;427;20.5034;20.4851;1;11;20;18:51:45
11603;427;20.5034;20.4851;1;11;20;18:51:45
11604;421;20.5035;20.4852;1;11;20;18:52:45
11605;426;20.5034;20.4851;1;11;20;18:53:45
11606;424;20.5033;20.4851;1;11;20;18:54:45
11607;426;20.5034;20.4851;1;11;20;18:55:46
11608;426;20.5034;20.4851;1;11;20;18:55:46
11609;428;20.5036;20485;1;11;20;18:56:46
11610;427;20.5037;20.4851;1;11;20;18:57:46
11611;425;20.5037;20485;1;11;20;18:58:46
11612;425;20.5039;20.4849;1;11;20;18:59:46
11613;426;20504;20.4849;1;11;20;19:00:46
11614;432;20.5036;20.4848;1;11;20;19:01:48
11615;432;20.5036;20.4849;1;11;20;19:02:48
11616;429;20.5038;20.4849;1;11;20;19:03:48
11617;429;20504;20.4849;1;11;20;19:04:48
11618;433;20.5041;20.4849;1;11;20;19:05:48
11619;430;20.5043;20.4848;1;11;20;19:06:48
11620;430;20.5042;20.4848;1;11;20;19:07:49
11621;427;20.5044;20.4849;1;11;20;19:08:49
11622;427;20.5044;20.4849;1;11;20;19:08:49
11623;426;20.5042;20.4847;1;11;20;19:09:49
11624;420;20.5044;20.4848;1;11;20;19:10:49
11625;426;20.5045;20.4849;1;11;20;19:11:49
11626;429;20.5045;20.4848;1;11;20;19:12:51
11627;423;20.5047;20.4848;1;11;20;19:13:51
11628;423;20.5047;20.4848;1;11;20;19:13:51
11629;421;20.5051;20.4847;1;11;20;19:14:51
11630;421;20.5049;20.4848;1;11;20;19:15:51
11631;421;20.5049;20.4848;1;11;20;19:15:51
11632;420;20.5053;20.4847;1;11;20;19:16:52
11633;420;20.5053;20.4847;1;11;20;19:16:52
11634;423;20.5052;20.4846;1;11;20;19:17:52
11635;426;20.5052;20.4847;1;11;20;19:18:52
11636;426;20.5052;20.4847;1;11;20;19:18:52
11637;432;20.5054;20.4846;1;11;20;19:19:52
11638;426;23.04;20.4846;1;11;20;19:20:52
11639;424;23.0405;20.4846;1;11;20;19:21:53
11640;424;23.0405;20.4846;1;11;20;19:21:53
11641;424;23.0402;20.4845;1;11;20;19:22:53
11642;432;23.0401;20.4846;1;11;20;19:23:53
11643;427;23.0404;20.4846;1;11;20;19:24:53
11644;426;23.0403;20.4845;1;11;20;19:25:53
11645;426;23.0401;20.4845;1;11;20;19:26:54
11646;428;23.0402;20.4845;1;11;20;19:27:54
11647;428;23.0404;20.4845;1;11;20;19:28:55
11648;429;23.0407;20.4845;1;11;20;19:29:56
11649;424;23.0405;20.4845;1;11;20;19:30:57
11650;428;23.0406;20.4846;1;11;20;19:31:57
11651;427;23.0406;20.4845;1;11;20;19:32:57
11652;426;23.0405;20.4845;1;11;20;19:33:57
11653;423;23.0403;20.4845;1;11;20;19:34:57
11654;424;23.0403;20.4846;1;11;20;19:35:57
11655;433;23.0406;20.4846;1;11;20;19:36:58
11656;429;23.0408;20.4846;1;11;20;19:37:58
11657;428;23.0406;20.4846;1;11;20;19:38:58
11658;427;23.0403;20.4846;1;11;20;19:39:58
11659;427;23.0406;20.4847;1;11;20;19:40:59
11660;427;23.0406;20.4846;1;11;20;19:41:59
11661;428;23.0406;20.4846;1;11;20;19:43:00
11662;424;23.0409;20.4847;1;11;20;19:44:00
11663;424;23.0407;20.4846;1;11;20;19:45:00
11664;423;23.0408;20.4846;1;11;20;19:46:00
11665;420;23.0412;20.4846;1;11;20;19:47:00
11666;425;23.0408;20.4846;1;11;20;19:48:00
11667;428;23041;20.4846;1;11;20;19:49:01
11668;428;23041;20.4846;1;11;20;19:49:01
11669;425;23.0407;20.4847;1;11;20;19:50:01
11670;427;23041;20.4846;1;11;20;19:51:01
11671;427;23041;20.4846;1;11;20;19:51:01
11672;422;23.0407;20.4846;1;11;20;19:52:01
11673;422;23.0407;20.4846;1;11;20;19:52:01
11674;427;23.0409;20.4845;1;11;20;19:53:03
11675;430;23041;20.4847;1;11;20;19:54:06
11676;431;23.0413;20.4846;1;11;20;19:55:07
11677;426;23.0408;20.4846;1;11;20;19:56:08
11678;419;23.0409;20.4847;1;11;20;19:57:09
11679;418;23.0408;20.4845;1;11;20;19:58:09
11680;418;23.0408;20.4845;1;11;20;19:59:09
11681;417;23.0409;20.4845;1;11;20;20:00:09
11682;425;23.0408;20.4845;1;11;20;20:01:09
11683;425;23.0408;20.4845;1;11;20;20:01:09
11684;429;23.0413;20.4846;1;11;20;20:02:09
11685;426;23.0408;20.4846;1;11;20;20:03:09
11686;426;23.0411;20.4846;1;11;20;20:04:09
11687;427;23.0411;20.4846;1;11;20;20:05:09
11688;429;23.0413;20.4847;1;11;20;20:06:09
11689;421;23.0413;20.4846;1;11;20;20:07:11
11690;426;23.0414;20.4847;1;11;20;20:08:11
11691;422;23.0414;20.4847;1;11;20;20:09:11
11692;427;23.0415;20.4847;1;11;20;20:10:11
11693;427;23.0415;20.4847;1;11;20;20:10:11
11694;427;23.0415;20.4847;1;11;20;20:10:11
11695;425;23.0415;20.4847;1;11;20;20:11:12
11696;424;23.0418;20.4847;1;11;20;20:12:12
11697;426;23.0418;20.4848;1;11;20;20:13:12
11698;426;23.0413;20.4847;1;11;20;20:14:13
11699;428;23.0417;20.4847;1;11;20;20:15:15
11700;426;23.0416;20.4847;1;11;20;20:16:15
11701;425;23.0414;20.4847;1;11;20;20:17:15
11702;421;23.0417;20.4846;1;11;20;20:18:16
11703;428;23.0415;20.4847;1;11;20;20:19:16
11704;433;23.0418;20.4847;1;11;20;20:20:16
11705;432;23.0418;20.4848;1;11;20;20:21:16
11706;422;23.0416;20.4847;1;11;20;20:22:16
11707;418;23042;20.4848;1;11;20;20:23:17
11708;418;23042;20.4848;1;11;20;20:23:17
11709;421;23.0419;20.4847;1;11;20;20:24:17
11710;422;23.0418;20.4847;1;11;20;20:25:18
11711;428;23.0421;20.4848;1;11;20;20:26:18
11712;426;23.0421;20.4848;1;11;20;20:27:18
11713;425;23.0419;20.4848;1;11;20;20:28:19
11714;426;23.0422;20.4848;1;11;20;20:29:19
11715;431;23.0422;20.4847;1;11;20;20:30:19
11716;427;23.0421;20.4848;1;11;20;20:31:19
11717;429;23.0422;20.4848;1;11;20;20:32:21
11718;427;23.0423;20.4847;1;11;20;20:33:23
11719;428;23.0423;20.4847;1;11;20;20:34:23
11720;426;23.0421;20.4847;1;11;20;20:35:25
11721;426;23.0422;20.4848;1;11;20;20:36:25
11722;425;23.0426;20.4848;1;11;20;20:37:25
11723;423;23.0426;20.4847;1;11;20;20:38:25
11724;421;23.0423;20.4847;1;11;20;20:39:25
11725;425;23.0425;20.4847;1;11;20;20:40:25
11726;431;23.04300000000001;20.4847;1;11;20;20:41:25
11727;434;23.0428;20.4847;1;11;20;20:42:25
11728;434;23.0428;20.4847;1;11;20;20:42:25
11729;427;23.0427;20.4847;1;11;20;20:43:25
11730;427;23.0428;20.4847;1;11;20;20:44:25
11731;428;23.0431;20.4847;1;11;20;20:45:25
11732;425;23.0431;20.4846;1;11;20;20:46:26
11733;424;23.0433;20.4847;1;11;20;20:47:26
11734;422;23.0431;20.4847;1;11;20;20:48:26
11735;421;23.0433;20.4846;1;11;20;20:49:26
11736;421;23.0433;20.4846;1;11;20;20:49:26
11737;424;23.0432;20.4846;1;11;20;20:50:26
11738;423;23.04300000000001;20.4846;1;11;20;20:51:26
11739;421;23.0432;20.4847;1;11;20;20:52:26
11740;419;23.0435;20.4846;1;11;20;20:53:26
11741;426;23.0433;20.4847;1;11;20;20:54:26
11742;428;23.0433;20.4847;1;11;20;20:55:26
11743;428;23.0433;20.4847;1;11;20;20:55:26
11744;426;23.0433;20.4847;1;11;20;20:56:26
11745;425;23.0439;20.4846;1;11;20;20:57:26
11746;424;23.0434;20.4846;1;11;20;20:58:26
11747;430;23.0436;20.4846;1;11;20;20:59:27
11748;430;23.0436;20.4846;1;11;20;20:59:27
11749;430;23.0435;20.4846;1;11;20;21:00:27
11750;430;23.0438;20.4847;1;11;20;21:01:27
11751;427;23.0437;20.4846;1;11;20;21:02:27
11752;427;23.0437;20.4846;1;11;20;21:02:27
11753;425;23.0438;20.4846;1;11;20;21:03:27
11754;424;23.0439;20.4845;1;11;20;21:04:27
11755;425;23.0438;20.4846;1;11;20;21:05:27
11756;425;23.0438;20.4846;1;11;20;21:05:27
11757;427;23.0441;20.4846;1;11;20;21:06:27
11758;421;23.0439;20.4845;1;11;20;21:07:28
11759;421;23.0439;20.4845;1;11;20;21:07:28
11760;421;23.0438;20.4846;1;11;20;21:08:28
11761;421;23.0438;20.4846;1;11;20;21:08:28
11762;421;23.0441;20.4845;1;11;20;21:09:28
11763;427;23.0441;20.4845;1;11;20;21:10:28
11764;427;23.0441;20.4845;1;11;20;21:10:28
11765;431;23.0443;20.4846;1;11;20;21:11:28
11766;427;23.0444;20.4846;1;11;20;21:12:28
11767;425;23.0442;20.4846;1;11;20;21:13:28
11768;425;23.0442;20.4846;1;11;20;21:13:28
11769;424;23.0445;20.4845;1;11;20;21:14:28
11770;424;23.0445;20.4845;1;11;20;21:14:28
11771;430;23.0441;20.4845;1;11;20;21:15:28
11772;425;23.0444;20.4845;1;11;20;21:16:28
11773;423;23.0442;20.4846;1;11;20;21:17:29
11774;424;23.0445;20.4845;1;11;20;21:18:30
11775;424;23.0445;20.4845;1;11;20;21:18:30
11776;425;23.0445;20.4846;1;11;20;21:19:30
11777;425;23.0445;20.4846;1;11;20;21:19:30
11778;427;23.0447;20.4846;1;11;20;21:20:31
11779;428;23.0443;20.4845;1;11;20;21:21:32
11780;428;23.0448;20.4845;1;11;20;21:22:32
11781;421;23.0444;20.4845;1;11;20;21:23:32
11782;425;23.0447;20.4844;1;11;20;21:24:32
11783;432;23.0448;20.4845;1;11;20;21:25:32
11784;430;23.0448;20.4845;1;11;20;21:26:32
11785;428;23.0449;20.4844;1;11;20;21:27:32
11786;428;23.0449;20.4844;1;11;20;21:27:32
11787;420;23.0449;20.4844;1;11;20;21:28:33
11788;420;23.0449;20.4844;1;11;20;21:28:33
11789;422;23.0447;20.4845;1;11;20;21:29:34
11790;423;23.0451;20.4845;1;11;20;21:30:34
11791;425;23045;20.4844;1;11;20;21:31:34
11792;425;23.0449;20.4844;1;11;20;21:32:34
11793;430;23.0452;20.4844;1;11;20;21:33:35
11794;427;23.0454;20.4844;1;11;20;21:34:35
11795;427;23.0449;20.4843;1;11;20;21:35:36
11796;427;23.0454;20.4844;1;11;20;21:36:36
11797;423;23.0454;20.4843;1;11;20;21:37:36
11798;420;23.0453;20.4844;1;11;20;21:38:36
11799;417;23.0452;20.4845;1;11;20;21:39:36
11800;417;23.0452;20.4845;1;11;20;21:39:36
11801;417;23.0452;20.4845;1;11;20;21:39:36
11802;427;23.0452;20.4844;1;11;20;21:40:36
11803;428;23.0456;20.4844;1;11;20;21:41:36
11804;422;23.0452;20.4843;1;11;20;21:42:36
11805;422;23.0452;20.4843;1;11;20;21:42:36
11806;423;23.0457;20.4843;1;11;20;21:43:38
11807;423;23.0457;20.4843;1;11;20;21:44:38
11808;424;23.0456;20.4843;1;11;20;21:45:38
11809;431;23.0457;20.4844;1;11;20;21:46:38
11810;429;23.0457;20.4843;1;11;20;21:47:38
11811;422;23.0456;20.4843;1;11;20;21:48:38
11812;425;23046;20.4843;1;11;20;21:49:38
11813;422;23.0456;20.4843;1;11;20;21:50:39
11814;423;23.0459;20.4842;1;11;20;21:51:39
11815;423;23.0459;20.4843;1;11;20;21:52:39
11816;421;23.0457;20.4844;1;11;20;21:53:39
11817;422;23046;20.4843;1;11;20;21:54:41
11818;423;23.0459;20.4843;1;11;20;21:55:41
11819;423;23.0459;20.4843;1;11;20;21:55:41
11820;423;23.0462;20.4843;1;11;20;21:56:41
11821;425;23.0463;20.4843;1;11;20;21:57:41
11822;421;23.0462;20.4842;1;11;20;21:58:41
11823;421;23.0464;20.4842;1;11;20;21:59:41
11824;420;23.0462;20.4842;1;11;20;22:00:41
11825;424;23.0463;20.4843;1;11;20;22:01:41
11826;424;23.0463;20.4843;1;11;20;22:01:41
11827;425;23.0464;20.4842;1;11;20;22:02:42
11828;425;23.0464;20.4842;1;11;20;22:02:42
11829;427;23.0462;20.4843;1;11;20;22:03:42
11830;428;23.0464;20.4842;1;11;20;22:04:42
11831;424;23.0464;20.4842;1;11;20;22:05:42
11832;424;23.0467;20.4842;1;11;20;22:06:42
11833;424;23.0468;20.4842;1;11;20;22:07:42
11834;423;23.0465;20.4842;1;11;20;22:08:42
11835;424;23.0466;20.4842;1;11;20;22:09:44
11836;423;23.0467;20.4842;1;11;20;22:10:45
11837;423;23.0467;20.4842;1;11;20;22:10:45
11838;427;23.0466;20.4842;1;11;20;22:11:46
11839;428;23047;20.4842;1;11;20;22:12:46
11840;427;23.0471;20.4842;1;11;20;22:13:46
11841;426;23.0469;20.4841;1;11;20;22:14:46
11842;426;23.0469;20.4842;1;11;20;22:15:46
11843;424;23.0471;20.4842;1;11;20;22:16:46
11844;424;23047;20.4841;1;11;20;22:17:48
11845;424;23047;20.4841;1;11;20;22:17:48
11846;424;23047;20.4841;1;11;20;22:17:48
11847;426;23.0471;20.4842;1;11;20;22:18:48
11848;426;23.0471;20.4842;1;11;20;22:18:48
11849;425;23.0469;20.4842;1;11;20;22:19:48
11850;425;23.0469;20.4842;1;11;20;22:19:48
11851;426;23.0472;20.4841;1;11;20;22:20:49
11852;427;23.0475;20.4842;1;11;20;22:21:49
11853;429;23047;20.4842;1;11;20;22:22:49
11854;434;23.0471;20.4841;1;11;20;22:23:49
11855;425;23.0473;20.4842;1;11;20;22:24:49
11856;423;23.0471;20.4841;1;11;20;22:25:49
11857;426;23.0476;20.4842;1;11;20;22:26:49
11858;432;23.0474;20.4841;1;11;20;22:27:50
11859;435;23.0473;20.4842;1;11;20;22:28:50
11860;432;23.0476;20.4842;1;11;20;22:29:50
11861;428;23.0475;20.4841;1;11;20;22:30:50
11862;426;23.0477;20.4842;1;11;20;22:31:51
11863;424;23.0477;20.4842;1;11;20;22:32:52
11864;427;23.0476;20.4841;1;11;20;22:33:53
11865;426;23.0475;20.4841;1;11;20;22:34:53
11866;430;23.0477;20.4842;1;11;20;22:35:53
11867;431;23.0476;20.4842;1;11;20;22:36:53
11868;426;23.0479;20.4842;1;11;20;22:37:53
11869;427;23.0478;20.4842;1;11;20;22:38:55
11870;427;23.0478;20.4842;1;11;20;22:38:55
11871;426;23.0478;20.4842;1;11;20;22:39:55
11872;426;23048;20.4842;1;11;20;22:40:55
11873;425;23.0482;20.4841;1;11;20;22:41:55
11874;425;23.0479;20.4842;1;11;20;22:42:55
11875;427;23.0477;20.4841;1;11;20;22:43:55
11876;421;23.0481;20.4841;1;11;20;22:44:55
11877;422;23.0481;20.4841;1;11;20;22:45:55
11878;424;23.0482;20.4842;1;11;20;22:46:55
11879;422;23.0484;20.4842;1;11;20;22:47:55
11880;422;23.0484;20.4842;1;11;20;22:47:55
11881;424;23.0482;20.4842;1;11;20;22:48:56
11882;424;23.0482;20.4842;1;11;20;22:48:56
11883;428;23.0483;20.4841;1;11;20;22:49:57
11884;428;23.0485;20.4841;1;11;20;22:50:57
11885;426;23.0486;20.4841;1;11;20;22:51:59
11886;426;23.0486;20.4841;1;11;20;22:52:59
11887;426;23.0486;20.4841;1;11;20;22:52:59
11888;427;23.0483;20.4841;1;11;20;22:53:59
11889;429;23.0484;20.4841;1;11;20;22:55:00
11890;432;23.0485;20.4841;1;11;20;22:56:01
11891;429;23.0487;20.4841;1;11;20;22:57:01
11892;427;23.0482;20.4841;1;11;20;22:58:02
11893;427;23.0482;20.4841;1;11;20;22:58:02
11894;427;23.0486;20484;1;11;20;22:59:02
11895;428;23.0487;20484;1;11;20;23:00:02
11896;424;23.0484;20.4841;1;11;20;23:01:03
11897;423;23049;20484;1;11;20;23:02:03
11898;413;23.0488;20.4841;1;11;20;23:03:04
11899;414;23.0488;20.4841;1;11;20;23:04:05
11900;415;23.0488;20484;1;11;20;23:05:06
11901;427;23.0485;20.4841;1;11;20;23:06:06
11902;425;23.0487;20.4841;1;11;20;23:07:06
11903;425;23.0489;20.4841;1;11;20;23:08:06
11904;428;23.0492;20.4841;1;11;20;23:09:06
11905;428;23.0492;20.4841;1;11;20;23:09:06
11906;427;23049;20.4841;1;11;20;23:10:06
11907;428;23.0488;20484;1;11;20;23:11:07
11908;427;23.0489;20.4842;1;11;20;23:12:07
11909;425;23.0491;20.4841;1;11;20;23:13:08
11910;424;23.0489;20.4841;1;11;20;23:14:08
11911;422;23049;20.4841;1;11;20;23:15:08
11912;420;23.0491;20.4841;1;11;20;23:16:08
11913;423;23.0488;20.4841;1;11;20;23:17:08
11914;422;23.0491;20.4841;1;11;20;23:18:09
11915;424;23.0492;20.4841;1;11;20;23:19:09
11916;432;23.0494;20484;1;11;20;23:20:10
11917;426;23.0492;20484;1;11;20;23:21:10
11918;425;23.0496;20484;1;11;20;23:22:10
11919;426;23.0493;20.4842;1;11;20;23:23:10
11920;427;23.0488;20.4841;1;11;20;23:24:10
11921;427;23.0495;20.4841;1;11;20;23:25:10
11922;417;23.0495;20.4841;1;11;20;23:26:11
11923;418;23.0493;20.4841;1;11;20;23:27:11
11924;419;23.0493;20.4841;1;11;20;23:28:11
11925;425;23.0498;20484;1;11;20;23:29:11
11926;425;23.0498;20484;1;11;20;23:29:11
11927;424;23.0493;20.4841;1;11;20;23:30:11
11928;425;23.0495;20.4841;1;11;20;23:31:12
11929;424;23.0494;20.4841;1;11;20;23:32:13
11930;426;23.0497;20.4841;1;11;20;23:33:14
11931;427;23.0497;20484;1;11;20;23:34:15
11932;423;23.0496;20.4841;1;11;20;23:35:15
11933;425;23.0496;20.4841;1;11;20;23:36:16
11934;429;23.0498;20.4841;1;11;20;23:37:16
11935;431;23.0496;20.4841;1;11;20;23:38:16
11936;421;23.0498;20.4841;1;11;20;23:39:16
11937;424;23.0497;20.4841;1;11;20;23:40:16
11938;421;23.0496;20.4842;1;11;20;23:41:16
11939;426;23.0501;20.4841;1;11;20;23:42:16
11940;427;23.0497;20484;1;11;20;23:43:16
11941;425;23.0499;20484;1;11;20;23:44:16
11942;426;23.05;20484;1;11;20;23:45:16
11943;428;23.05;20.4841;1;11;20;23:46:16
11944;427;23.0501;20.4841;1;11;20;23:47:16
11945;427;23.0501;20.4841;1;11;20;23:47:16
11946;426;23.0501;20.4841;1;11;20;23:48:16
11947;420;23.0501;20484;1;11;20;23:49:16
11948;425;23.0502;20.4841;1;11;20;23:50:17
11949;433;23.0498;20.4841;1;11;20;23:51:18
11950;433;23.0498;20.4841;1;11;20;23:51:18
11951;428;23.0501;20.4841;1;11;20;23:52:18
11952;422;23.0501;20.4841;1;11;20;23:53:18
11953;421;23.0503;20.4841;1;11;20;23:54:18
11954;423;23.0502;20.4842;1;11;20;23:55:18
11955;425;23.05;20.4841;1;11;20;23:56:18
11956;426;23.0501;20.4841;1;11;20;23:57:18
11957;423;23.0501;20.4841;1;11;20;23:58:18
11958;423;23.0501;20.4841;1;11;20;23:58:18
11959;423;23.0502;20.4841;1;11;20;23:59:18
11960;423;23.0502;20.4841;1;11;20;23:59:18
11961;426;23.0503;20484;2;11;21;00:00:19
11962;426;23.0503;20484;2;11;21;00:00:19
11963;427;23.0504;20.4841;2;11;21;00:01:19
11964;422;23.0503;20.4842;2;11;21;00:02:20
11965;422;23.0509;20.4841;2;11;21;00:03:20
11966;421;23.0505;20.4841;2;11;21;00:04:20
11967;423;23.0507;20.4841;2;11;21;00:05:20
11968;424;23.0505;20.4841;2;11;21;00:06:20
11969;425;23.0505;20.4841;2;11;21;00:07:20
11970;425;23.0505;20.4841;2;11;21;00:07:20
11971;421;23.0508;20484;2;11;21;00:08:21
11972;423;23.0507;20.4841;2;11;21;00:09:22
11973;427;23.0508;20.4841;2;11;21;00:10:22
11974;426;23.0507;20.4841;2;11;21;00:11:22
11975;425;23.0508;20.4841;2;11;21;00:12:22
11976;423;23.0507;20.4842;2;11;21;00:13:22
11977;429;23.0507;20.4841;2;11;21;00:14:24
11978;428;23051;20.4841;2;11;21;00:15:24
11979;434;23.0509;20.4841;2;11;21;00:16:24
11980;434;23.0509;20.4841;2;11;21;00:16:24
11981;426;23.0511;20.4841;2;11;21;00:17:24
11982;426;23.0511;20.4841;2;11;21;00:17:24
11983;425;23.0509;20.4841;2;11;21;00:18:24
11984;425;23.0509;20.4841;2;11;21;00:18:24
11985;424;23051;20.4841;2;11;21;00:19:24
11986;420;23.0513;20484;2;11;21;00:20:24
11987;425;23051;20.4841;2;11;21;00:21:25
11988;425;23051;20.4841;2;11;21;00:21:25
11989;426;23.0509;20.4841;2;11;21;00:22:25
11990;426;23.0509;20.4841;2;11;21;00:22:25
11991;429;23.0508;20.4842;2;11;21;00:23:25
11992;430;23.0511;20.4841;2;11;21;00:24:26
11993;430;23.0511;20.4841;2;11;21;00:24:26
11994;421;23.0511;20.4841;2;11;21;00:25:26
11995;419;23.0508;20484;2;11;21;00:26:26
11996;418;23.0512;20.4841;2;11;21;00:27:26
11997;418;23.0512;20.4841;2;11;21;00:28:26
11998;420;23.0511;20.4841;2;11;21;00:29:26
11999;420;23.0511;20.4841;2;11;21;00:29:26
12000;420;23.0514;20484;2;11;21;00:30:26
12001;420;23.0514;20484;2;11;21;00:30:26
12002;421;23.0511;20484;2;11;21;00:31:26
12003;421;23.0511;20484;2;11;21;00:31:26
12004;421;23.0511;20484;2;11;21;00:31:26
12005;420;23.0511;20.4841;2;11;21;00:32:26
12006;420;23.0511;20.4841;2;11;21;00:32:26
12007;425;23.0515;20.4841;2;11;21;00:33:26
12008;428;23051;20.4841;2;11;21;00:34:27
12009;425;23.0512;20.4841;2;11;21;00:35:27
12010;423;23.0513;20.4841;2;11;21;00:36:28
12011;423;23.0513;20.4841;2;11;21;00:37:29
12012;421;23.0517;20.4841;2;11;21;00:38:29
12013;429;23.0515;20.4842;2;11;21;00:39:29
12014;428;23.0514;20.4842;2;11;21;00:40:29
12015;425;23.0516;20.4842;2;11;21;00:41:29
12016;424;23.0512;20.4841;2;11;21;00:42:30
12017;424;23.0514;20.4841;2;11;21;00:43:30
12018;425;23.0516;20.4842;2;11;21;00:44:30
12019;425;23.0516;20.4842;2;11;21;00:44:30
12020;423;23.0517;20.4842;2;11;21;00:45:30
12021;423;23.0517;20.4842;2;11;21;00:45:30
12022;427;23.0517;20.4841;2;11;21;00:46:30
12023;420;23.0518;20.4841;2;11;21;00:47:30
12024;428;23.0518;20.4841;2;11;21;00:48:30
12025;426;23.0517;20.4842;2;11;21;00:49:30
12026;417;23.0521;20.4841;2;11;21;00:50:30
12027;420;23.0518;20.4841;2;11;21;00:51:30
12028;427;23052;20.4842;2;11;21;00:52:30
12029;426;23.0516;20.4842;2;11;21;00:53:30
12030;426;23.0516;20.4842;2;11;21;00:53:30
12031;424;23052;20.4841;2;11;21;00:54:30
12032;419;23.0518;20.4841;2;11;21;00:55:31
12033;419;23.0518;20.4841;2;11;21;00:55:31
12034;429;23.0517;20.4841;2;11;21;00:56:32
12035;425;23052;20.4841;2;11;21;00:57:32
12036;425;23.0519;20.4842;2;11;21;00:58:32
12037;425;23.0518;20.4841;2;11;21;00:59:32
12038;425;23.0519;20.4841;2;11;21;01:00:32
12039;421;23.0522;20.4842;2;11;21;01:01:32
12040;421;23.0522;20.4842;2;11;21;01:01:32
12041;422;23052;20.4842;2;11;21;01:02:33
12042;422;23052;20.4842;2;11;21;01:02:33
12043;425;23.0521;20.4841;2;11;21;01:03:33
12044;433;23.0519;20.4842;2;11;21;01:04:33
12045;425;23.0522;20.4841;2;11;21;01:05:34
12046;427;23.0518;20.4842;2;11;21;01:06:34
12047;419;23052;20.4842;2;11;21;01:07:34
12048;424;23.0521;20.4843;2;11;21;01:08:34
12049;426;23052;20.4841;2;11;21;01:09:34
12050;421;23052;20.4842;2;11;21;01:10:35
12051;423;23.0524;20.4842;2;11;21;01:11:35
12052;423;23.0524;20.4842;2;11;21;01:11:35
12053;423;23.0524;20.4842;2;11;21;01:11:35
12054;424;23.0523;20.4842;2;11;21;01:12:35
12055;425;23.0523;20.4842;2;11;21;01:13:35
12056;425;23.0523;20.4841;2;11;21;01:14:37
12057;425;23.0523;20.4841;2;11;21;01:14:37
12058;422;23.0523;20.4841;2;11;21;01:15:37
12059;424;23.0522;20.4842;2;11;21;01:16:37
12060;423;23.0525;20.4842;2;11;21;01:17:37
12061;422;23.0524;20484;2;11;21;01:18:37
