;timestamp;sensor_r;sensor_l
731;2018-10-19 14:45:00;0;15
732;2018-10-19 15:00:00;0;15
733;2018-10-19 15:15:00;0;15
734;2018-10-19 15:30:00;0;15
735;2018-10-19 15:45:00;0;15
736;2018-10-19 16:00:00;0;15
737;2018-10-19 16:15:00;0;15
738;2018-10-19 16:30:00;0;15
739;2018-10-19 16:45:00;0;15
740;2018-10-19 17:00:00;0;15
741;2018-10-19 17:15:00;0;15
742;2018-10-19 17:30:00;0;15
743;2018-10-19 17:45:00;0;15
744;2018-10-19 18:00:00;0;15
745;2018-10-19 18:15:00;0;15
746;2018-10-19 18:30:00;0;15
747;2018-10-19 18:45:00;0;15
748;2018-10-19 19:00:00;0;15
749;2018-10-19 19:15:00;0;15
750;2018-10-19 19:30:00;0;15
751;2018-10-19 19:45:00;0;15
752;2018-10-19 20:00:00;0;15
753;2018-10-19 20:15:00;0;15
754;2018-10-19 20:30:00;0;15
755;2018-10-19 20:45:00;0;15
756;2018-10-19 21:00:00;0;15
757;2018-10-19 21:15:00;0;15
758;2018-10-19 21:30:00;0;15
759;2018-10-19 21:45:00;0;15
760;2018-10-19 22:00:00;0;15
761;2018-10-19 22:15:00;0;15
762;2018-10-19 22:30:00;0;15
763;2018-10-19 22:45:00;0;15
764;2018-10-19 23:00:00;0;15
765;2018-10-19 23:15:00;0;15
766;2018-10-19 23:30:00;0;15
767;2018-10-19 23:45:00;0;15
768;2018-10-20 00:00:00;0;15
769;2018-10-20 00:15:00;0;15
770;2018-10-20 00:30:00;0;15
771;2018-10-20 00:45:00;0;15
772;2018-10-20 01:00:00;0;15
773;2018-10-20 01:15:00;0;15
774;2018-10-20 01:30:00;0;15
775;2018-10-20 01:45:00;0;15
776;2018-10-20 02:00:00;0;15
777;2018-10-20 02:15:00;0;15
778;2018-10-20 02:30:00;0;15
779;2018-10-20 02:45:00;0;15
780;2018-10-20 03:00:00;0;15
781;2018-10-20 03:15:00;0;15
782;2018-10-20 03:30:00;0;15
783;2018-10-20 03:45:00;0;15
784;2018-10-20 04:00:00;0;15
785;2018-10-20 04:15:00;0;15
786;2018-10-20 04:30:00;0;15
787;2018-10-20 04:45:00;0;15
788;2018-10-20 05:00:00;0;15
789;2018-10-20 05:15:00;0;15
790;2018-10-20 05:30:00;0;15
791;2018-10-20 05:45:00;0;15
792;2018-10-20 06:00:00;0;15
793;2018-10-20 06:15:00;0;15
794;2018-10-20 06:30:00;0;15
795;2018-10-20 06:45:00;0;15
796;2018-10-20 07:00:00;0;15
797;2018-10-20 07:15:00;0;15
798;2018-10-20 07:30:00;0;15
799;2018-10-20 07:45:00;0;15
800;2018-10-20 08:00:00;0;15
801;2018-10-20 08:15:00;0;15
802;2018-10-20 08:30:00;0;15
803;2018-10-20 08:45:00;0;15
804;2018-10-20 09:00:00;0;15
805;2018-10-20 09:15:00;0;15
806;2018-10-20 09:30:00;0;15
807;2018-10-20 09:45:00;0;15
808;2018-10-20 10:00:00;0;15
809;2018-10-20 10:15:00;0;15
810;2018-10-20 10:30:00;0;15
811;2018-10-20 10:45:00;0;15
812;2018-10-20 11:00:00;0;15
813;2018-10-20 11:15:00;0;15
814;2018-10-20 11:30:00;0;15
815;2018-10-20 11:45:00;0;15
816;2018-10-20 12:00:00;0;15
817;2018-10-20 12:15:00;0;15
818;2018-10-20 12:30:00;0;15
819;2018-10-20 12:45:00;0;15
820;2018-10-20 13:00:00;0;15
821;2018-10-20 13:15:00;0;15
822;2018-10-20 13:30:00;0;15
823;2018-10-20 13:45:00;0;15
824;2018-10-20 14:00:00;0;15
825;2018-10-20 14:15:00;0;15
826;2018-10-20 14:30:00;0;15
827;2018-10-20 14:45:00;0;15
828;2018-10-20 15:00:00;0;15
829;2018-10-20 15:15:00;0;15
830;2018-10-20 15:30:00;0;15
831;2018-10-20 15:45:00;0;15
832;2018-10-20 16:00:00;0;15
833;2018-10-20 16:15:00;0;15
834;2018-10-20 16:30:00;0;15
835;2018-10-20 16:45:00;0;15
836;2018-10-20 17:00:00;0;15
837;2018-10-20 17:15:00;0;15
838;2018-10-20 17:30:00;0;15
839;2018-10-20 17:45:00;0;15
840;2018-10-20 18:00:00;0;15
841;2018-10-20 18:15:00;0;15
842;2018-10-20 18:30:00;0;15
843;2018-10-20 18:45:00;0;15
844;2018-10-20 19:00:00;0;15
845;2018-10-20 19:15:00;0;15
846;2018-10-20 19:30:00;0;15
847;2018-10-20 19:45:00;0;15
848;2018-10-20 20:00:00;0;15
849;2018-10-20 20:15:00;0;15
850;2018-10-20 20:30:00;0;15
851;2018-10-20 20:45:00;0;15
852;2018-10-20 21:00:00;0;15
853;2018-10-20 21:15:00;0;15
854;2018-10-20 21:30:00;0;15
855;2018-10-20 21:45:00;0;15
856;2018-10-20 22:00:00;0;15
857;2018-10-20 22:15:00;0;15
858;2018-10-20 22:30:00;0;15
859;2018-10-20 22:45:00;0;15
860;2018-10-20 23:00:00;0;15
861;2018-10-20 23:15:00;0;15
862;2018-10-20 23:30:00;0;15
863;2018-10-20 23:45:00;0;15
864;2018-10-21 00:00:00;0;15
865;2018-10-21 00:15:00;0;15
866;2018-10-21 00:30:00;0;15
867;2018-10-21 00:45:00;0;15
868;2018-10-21 01:00:00;0;15
869;2018-10-21 01:15:00;0;15
870;2018-10-21 01:30:00;0;15
871;2018-10-21 01:45:00;0;15
872;2018-10-21 02:00:00;0;15
873;2018-10-21 02:15:00;0;15
874;2018-10-21 02:30:00;0;15
875;2018-10-21 02:45:00;0;15
876;2018-10-21 03:00:00;0;15
877;2018-10-21 03:15:00;0;15
878;2018-10-21 03:30:00;0;15
879;2018-10-21 03:45:00;0;15
880;2018-10-21 04:00:00;0;15
881;2018-10-21 04:15:00;0;15
882;2018-10-21 04:30:00;0;15
883;2018-10-21 04:45:00;0;15
884;2018-10-21 05:00:00;0;15
885;2018-10-21 05:15:00;0;15
886;2018-10-21 05:30:00;0;15
887;2018-10-21 05:45:00;0;15
888;2018-10-21 06:00:00;0;15
889;2018-10-21 06:15:00;0;15
890;2018-10-21 06:30:00;0;15
891;2018-10-21 06:45:00;0;15
892;2018-10-21 07:00:00;0;15
893;2018-10-21 07:15:00;0;15
894;2018-10-21 07:30:00;0;15
895;2018-10-21 07:45:00;0;15
896;2018-10-21 08:00:00;0;15
897;2018-10-21 08:15:00;0;15
898;2018-10-21 08:30:00;0;15
899;2018-10-21 08:45:00;0;15
900;2018-10-21 09:00:00;0;15
901;2018-10-21 09:15:00;0;15
902;2018-10-21 09:30:00;0;15
903;2018-10-21 09:45:00;0;15
904;2018-10-21 10:00:00;0;15
905;2018-10-21 10:15:00;0;15
906;2018-10-21 10:30:00;0;15
907;2018-10-21 10:45:00;0;15
908;2018-10-21 11:00:00;0;15
909;2018-10-21 11:15:00;0;15
910;2018-10-21 11:30:00;0;15
911;2018-10-21 11:45:00;0;15
912;2018-10-21 12:00:00;0;15
913;2018-10-21 12:15:00;0;15
914;2018-10-21 12:30:00;0;15
915;2018-10-21 12:45:00;0;15
916;2018-10-21 13:00:00;0;15
917;2018-10-21 13:15:00;0;15
918;2018-10-21 13:30:00;0;15
919;2018-10-21 13:45:00;0;15
920;2018-10-21 14:00:00;0;15
921;2018-10-21 14:15:00;0;15
922;2018-10-21 14:30:00;0;15
923;2018-10-21 14:45:00;0;15
924;2018-10-21 15:00:00;0;15
925;2018-10-21 15:15:00;0;15
926;2018-10-21 15:30:00;0;15
927;2018-10-21 15:45:00;0;15
928;2018-10-21 16:00:00;0;15
929;2018-10-21 16:15:00;0;15
930;2018-10-21 16:30:00;0;15
931;2018-10-21 16:45:00;0;15
932;2018-10-21 17:00:00;0;15
933;2018-10-21 17:15:00;0;15
934;2018-10-21 17:30:00;0;15
935;2018-10-21 17:45:00;0;15
936;2018-10-21 18:00:00;0;15
937;2018-10-21 18:15:00;0;15
938;2018-10-21 18:30:00;0;15
939;2018-10-21 18:45:00;0;15
940;2018-10-21 19:00:00;0;15
941;2018-10-21 19:15:00;0;15
942;2018-10-21 19:30:00;0;15
943;2018-10-21 19:45:00;0;15
944;2018-10-21 20:00:00;0;15
945;2018-10-21 20:15:00;0;15
946;2018-10-21 20:30:00;0;15
947;2018-10-21 20:45:00;0;15
948;2018-10-21 21:00:00;0;15
949;2018-10-21 21:15:00;0;15
950;2018-10-21 21:30:00;0;15
951;2018-10-21 21:45:00;0;15
952;2018-10-21 22:00:00;0;15
953;2018-10-21 22:15:00;0;15
954;2018-10-21 22:30:00;0;15
955;2018-10-21 22:45:00;0;15
956;2018-10-21 23:00:00;0;15
957;2018-10-21 23:15:00;0;15
958;2018-10-21 23:30:00;0;15
959;2018-10-21 23:45:00;0;15
960;2018-10-22 00:00:00;0;15
961;2018-10-22 00:15:00;0;15
962;2018-10-22 00:30:00;0;15
963;2018-10-22 00:45:00;0;15
964;2018-10-22 01:00:00;0;15
965;2018-10-22 01:15:00;0;15
966;2018-10-22 01:30:00;0;15
967;2018-10-22 01:45:00;0;15
968;2018-10-22 02:00:00;0;15
969;2018-10-22 02:15:00;0;15
970;2018-10-22 02:30:00;0;15
971;2018-10-22 02:45:00;0;15
972;2018-10-22 03:00:00;0;15
973;2018-10-22 03:15:00;0;15
974;2018-10-22 03:30:00;0;15
975;2018-10-22 03:45:00;0;15
976;2018-10-22 04:00:00;0;15
977;2018-10-22 04:15:00;0;15
978;2018-10-22 04:30:00;0;15
979;2018-10-22 04:45:00;0;15
980;2018-10-22 05:00:00;0;15
981;2018-10-22 05:15:00;0;15
982;2018-10-22 05:30:00;0;15
983;2018-10-22 05:45:00;0;15
984;2018-10-22 06:00:00;0;15
985;2018-10-22 06:15:00;0;15
986;2018-10-22 06:30:00;0;14
987;2018-10-22 06:45:00;0;15
988;2018-10-22 07:00:00;0;15
989;2018-10-22 07:15:00;0;15
990;2018-10-22 07:30:00;0;15
991;2018-10-22 07:45:00;0;15
992;2018-10-22 08:00:00;0;15
993;2018-10-22 08:15:00;0;15
994;2018-10-22 08:30:00;0;15
995;2018-10-22 08:45:00;0;14
996;2018-10-22 09:00:00;0;3
997;2018-10-22 09:15:00;0;0
998;2018-10-22 09:30:00;0;0
999;2018-10-22 09:45:00;0;3
1000;2018-10-22 10:00:00;0;14
1001;2018-10-22 10:15:00;0;15
1002;2018-10-22 10:30:00;0;15
1003;2018-10-22 10:45:00;0;9
1004;2018-10-22 11:00:00;0;2
1005;2018-10-22 11:15:00;3;4
1006;2018-10-22 11:30:00;15;0
1007;2018-10-22 11:45:00;15;0
1008;2018-10-22 12:00:00;5;0
1009;2018-10-22 12:15:00;4;0
1010;2018-10-22 12:30:00;0;0
1011;2018-10-22 12:45:00;0;0
1012;2018-10-22 13:00:00;0;9
1013;2018-10-22 13:15:00;0;7
1014;2018-10-22 13:30:00;0;3
1015;2018-10-22 13:45:00;0;2
1016;2018-10-22 14:00:00;0;0
1017;2018-10-22 14:15:00;0;0
1018;2018-10-22 14:30:00;0;0
1019;2018-10-22 14:45:00;0;0
1020;2018-10-22 15:00:00;3;3
1021;2018-10-22 15:15:00;0;2
1022;2018-10-22 15:30:00;0;0
1023;2018-10-22 15:45:00;0;0
1024;2018-10-22 16:00:00;0;5
1025;2018-10-22 16:15:00;0;0
1026;2018-10-22 16:30:00;0;0
1027;2018-10-22 16:45:00;0;0
1028;2018-10-22 17:00:00;0;0
1029;2018-10-22 17:15:00;0;0
1030;2018-10-22 17:30:00;0;0
1031;2018-10-22 17:45:00;0;0
1032;2018-10-22 18:00:00;0;0
1033;2018-10-22 18:15:00;0;0
1034;2018-10-22 18:30:00;0;0
1035;2018-10-22 18:45:00;0;0
1036;2018-10-22 19:00:00;0;0
1037;2018-10-22 19:15:00;0;0
1038;2018-10-22 19:30:00;0;0
1039;2018-10-22 19:45:00;0;0
1040;2018-10-22 20:00:00;0;0
1041;2018-10-22 20:15:00;0;0
1042;2018-10-22 20:30:00;0;0
1043;2018-10-22 20:45:00;0;0
1044;2018-10-22 21:00:00;0;0
1045;2018-10-22 21:15:00;0;0
1046;2018-10-22 21:30:00;0;0
1047;2018-10-22 21:45:00;0;0
1048;2018-10-22 22:00:00;0;0
1049;2018-10-22 22:15:00;0;0
1050;2018-10-22 22:30:00;0;0
1051;2018-10-22 22:45:00;0;0
1052;2018-10-22 23:00:00;0;0
1053;2018-10-22 23:15:00;0;0
1054;2018-10-22 23:30:00;0;0
1055;2018-10-22 23:45:00;0;0
1056;2018-10-23 00:00:00;0;0
1057;2018-10-23 00:15:00;0;0
1058;2018-10-23 00:30:00;0;0
1059;2018-10-23 00:45:00;0;0
1060;2018-10-23 01:00:00;0;0
1061;2018-10-23 01:15:00;0;0
1062;2018-10-23 01:30:00;0;0
1063;2018-10-23 01:45:00;0;0
1064;2018-10-23 02:00:00;0;0
1065;2018-10-23 02:15:00;0;0
1066;2018-10-23 02:30:00;0;0
1067;2018-10-23 02:45:00;0;0
1068;2018-10-23 03:00:00;0;0
1069;2018-10-23 03:15:00;0;0
1070;2018-10-23 03:30:00;0;0
1071;2018-10-23 03:45:00;0;0
1072;2018-10-23 04:00:00;0;0
1073;2018-10-23 04:15:00;0;0
1074;2018-10-23 04:30:00;0;0
1075;2018-10-23 04:45:00;0;0
1076;2018-10-23 05:00:00;0;0
1077;2018-10-23 05:15:00;0;0
1078;2018-10-23 05:30:00;0;0
1079;2018-10-23 05:45:00;0;0
1080;2018-10-23 06:00:00;0;0
1081;2018-10-23 06:15:00;0;0
1082;2018-10-23 06:30:00;0;0
1083;2018-10-23 06:45:00;0;0
1084;2018-10-23 07:00:00;0;0
1085;2018-10-23 07:15:00;0;0
1086;2018-10-23 07:30:00;0;0
1087;2018-10-23 07:45:00;0;2
1088;2018-10-23 08:00:00;0;4
1089;2018-10-23 08:15:00;0;2
1090;2018-10-23 08:30:00;0;0
1091;2018-10-23 08:45:00;0;4
1092;2018-10-23 09:00:00;0;15
1093;2018-10-23 09:15:00;0;15
1094;2018-10-23 09:30:00;0;15
1095;2018-10-23 09:45:00;0;15
1096;2018-10-23 10:00:00;0;1
1097;2018-10-23 10:15:00;0;0
1098;2018-10-23 10:30:00;0;0
1099;2018-10-23 10:45:00;0;4
1100;2018-10-23 11:00:00;0;15
1101;2018-10-23 11:15:00;0;15
1102;2018-10-23 11:30:00;0;15
1103;2018-10-23 11:45:00;0;15
1104;2018-10-23 12:00:00;14;3
1105;2018-10-23 12:15:00;15;0
1106;2018-10-23 12:30:00;15;0
1107;2018-10-23 12:45:00;3;0
1108;2018-10-23 13:00:00;3;0
1109;2018-10-23 13:15:00;0;0
1110;2018-10-23 13:30:00;0;0
1111;2018-10-23 13:45:00;0;0
1112;2018-10-23 14:00:00;0;0
1113;2018-10-23 14:15:00;0;0
1114;2018-10-23 14:30:00;0;0
1115;2018-10-23 14:45:00;0;0
1116;2018-10-23 15:00:00;0;0
1117;2018-10-23 15:15:00;0;0
1118;2018-10-23 15:30:00;0;0
1119;2018-10-23 15:45:00;3;14
1120;2018-10-23 16:00:00;0;15
1121;2018-10-23 16:15:00;0;15
1122;2018-10-23 16:30:00;0;15
1123;2018-10-23 16:45:00;0;15
1124;2018-10-23 17:00:00;0;15
1125;2018-10-23 17:15:00;0;15
1126;2018-10-23 17:30:00;0;15
1127;2018-10-23 17:45:00;0;15
1128;2018-10-23 18:00:00;0;15
1129;2018-10-23 18:15:00;0;15
1130;2018-10-23 18:30:00;0;15
1131;2018-10-23 18:45:00;0;15
1132;2018-10-23 19:00:00;0;15
1133;2018-10-23 19:15:00;0;15
1134;2018-10-23 19:30:00;0;15
1135;2018-10-23 19:45:00;0;15
1136;2018-10-23 20:00:00;0;15
1137;2018-10-23 20:15:00;0;15
1138;2018-10-23 20:30:00;0;15
1139;2018-10-23 20:45:00;0;15
1140;2018-10-23 21:00:00;0;15
1141;2018-10-23 21:15:00;0;15
1142;2018-10-23 21:30:00;0;15
1143;2018-10-23 21:45:00;0;15
1144;2018-10-23 22:00:00;0;15
1145;2018-10-23 22:15:00;0;15
1146;2018-10-23 22:30:00;0;15
1147;2018-10-23 22:45:00;0;15
1148;2018-10-23 23:00:00;0;15
1149;2018-10-23 23:15:00;0;15
1150;2018-10-23 23:30:00;0;15
1151;2018-10-23 23:45:00;0;15
1152;2018-10-24 00:00:00;0;15
1153;2018-10-24 00:15:00;0;15
1154;2018-10-24 00:30:00;0;15
1155;2018-10-24 00:45:00;0;15
1156;2018-10-24 01:00:00;0;15
1157;2018-10-24 01:15:00;0;15
1158;2018-10-24 01:30:00;0;15
1159;2018-10-24 01:45:00;0;15
1160;2018-10-24 02:00:00;0;15
1161;2018-10-24 02:15:00;0;15
1162;2018-10-24 02:30:00;0;15
1163;2018-10-24 02:45:00;0;15
1164;2018-10-24 03:00:00;0;15
1165;2018-10-24 03:15:00;0;15
1166;2018-10-24 03:30:00;0;15
1167;2018-10-24 03:45:00;0;15
1168;2018-10-24 04:00:00;0;15
1169;2018-10-24 04:15:00;0;15
1170;2018-10-24 04:30:00;2;15
1171;2018-10-24 04:45:00;0;15
1172;2018-10-24 05:00:00;0;15
1173;2018-10-24 05:15:00;0;15
1174;2018-10-24 05:30:00;0;15
1175;2018-10-24 05:45:00;0;15
1176;2018-10-24 06:00:00;0;9
1177;2018-10-24 06:15:00;0;5
1178;2018-10-24 06:30:00;0;3
1179;2018-10-24 06:45:00;0;11
1180;2018-10-24 07:00:00;0;1
1181;2018-10-24 07:15:00;0;0
1182;2018-10-24 07:30:00;0;0
1183;2018-10-24 07:45:00;0;0
1184;2018-10-24 08:00:00;0;0
1185;2018-10-24 08:15:00;0;0
1186;2018-10-24 08:30:00;0;0
1187;2018-10-24 08:45:00;0;0
1188;2018-10-24 09:00:00;0;11
1189;2018-10-24 09:15:00;0;3
1190;2018-10-24 09:30:00;0;11
1191;2018-10-24 09:45:00;0;15
1192;2018-10-24 10:00:00;0;15
1193;2018-10-24 10:15:00;0;10
1194;2018-10-24 10:30:00;0;8
1195;2018-10-24 10:45:00;0;2
1196;2018-10-24 11:00:00;0;6
1197;2018-10-24 11:15:00;0;3
1198;2018-10-24 11:30:00;0;0
1199;2018-10-24 11:45:00;0;0
1200;2018-10-24 12:00:00;0;0
1201;2018-10-24 12:15:00;0;0
1202;2018-10-24 12:30:00;0;4
1203;2018-10-24 12:45:00;0;0
1204;2018-10-24 13:00:00;0;0
1205;2018-10-24 13:15:00;0;0
1206;2018-10-24 13:30:00;2;0
1207;2018-10-24 13:45:00;0;0
1208;2018-10-24 14:00:00;0;0
1209;2018-10-24 14:15:00;0;0
1210;2018-10-24 14:30:00;0;0
1211;2018-10-24 14:45:00;0;3
1212;2018-10-24 15:00:00;3;1
1213;2018-10-24 15:15:00;3;4
1214;2018-10-24 15:30:00;3;0
1215;2018-10-24 15:45:00;0;2
1216;2018-10-24 16:00:00;0;0
1217;2018-10-24 16:15:00;0;0
1218;2018-10-24 16:30:00;3;0
1219;2018-10-24 16:45:00;0;0
1220;2018-10-24 17:00:00;0;0
1221;2018-10-24 17:15:00;0;0
1222;2018-10-24 17:30:00;0;0
1223;2018-10-24 17:45:00;0;0
1224;2018-10-24 18:00:00;4;0
1225;2018-10-24 18:15:00;4;5
1226;2018-10-24 18:30:00;0;1
1227;2018-10-24 18:45:00;0;0
1228;2018-10-24 19:00:00;0;0
1229;2018-10-24 19:15:00;0;0
1230;2018-10-24 19:30:00;0;0
1231;2018-10-24 19:45:00;0;0
1232;2018-10-24 20:00:00;0;0
1233;2018-10-24 20:15:00;0;0
1234;2018-10-24 20:30:00;0;0
1235;2018-10-24 20:45:00;0;0
1236;2018-10-24 21:00:00;0;0
1237;2018-10-24 21:15:00;0;0
1238;2018-10-24 21:30:00;0;0
1239;2018-10-24 21:45:00;0;0
1240;2018-10-24 22:00:00;0;0
1241;2018-10-24 22:15:00;0;0
1242;2018-10-24 22:30:00;0;0
1243;2018-10-24 22:45:00;0;0
1244;2018-10-24 23:00:00;0;0
1245;2018-10-24 23:15:00;0;0
1246;2018-10-24 23:30:00;0;0
1247;2018-10-24 23:45:00;0;0
1248;2018-10-25 00:00:00;0;0
1249;2018-10-25 00:15:00;0;0
1250;2018-10-25 00:30:00;0;0
1251;2018-10-25 00:45:00;0;0
1252;2018-10-25 01:00:00;0;0
1253;2018-10-25 01:15:00;0;0
1254;2018-10-25 01:30:00;0;0
1255;2018-10-25 01:45:00;0;0
1256;2018-10-25 02:00:00;0;0
1257;2018-10-25 02:15:00;0;0
1258;2018-10-25 02:30:00;0;0
1259;2018-10-25 02:45:00;0;0
1260;2018-10-25 03:00:00;0;0
1261;2018-10-25 03:15:00;0;0
1262;2018-10-25 03:30:00;0;0
1263;2018-10-25 03:45:00;0;0
1264;2018-10-25 04:00:00;0;0
1265;2018-10-25 04:15:00;0;0
1266;2018-10-25 04:30:00;0;2
1267;2018-10-25 04:45:00;0;0
1268;2018-10-25 05:00:00;0;0
1269;2018-10-25 05:15:00;0;2
1270;2018-10-25 05:30:00;0;0
1271;2018-10-25 05:45:00;0;0
1272;2018-10-25 06:00:00;0;5
1273;2018-10-25 06:15:00;0;15
1274;2018-10-25 06:30:00;0;15
1275;2018-10-25 06:45:00;0;15
1276;2018-10-25 07:00:00;0;15
1277;2018-10-25 07:15:00;0;10
1278;2018-10-25 07:30:00;0;6
1279;2018-10-25 07:45:00;1;12
1280;2018-10-25 08:00:00;15;15
1281;2018-10-25 08:15:00;15;12
1282;2018-10-25 08:30:00;15;0
1283;2018-10-25 08:45:00;15;0
1284;2018-10-25 09:00:00;4;0
1285;2018-10-25 09:15:00;0;0
1286;2018-10-25 09:30:00;0;0
1287;2018-10-25 09:45:00;0;0
1288;2018-10-25 10:00:00;0;0
1289;2018-10-25 10:15:00;0;0
1290;2018-10-25 10:30:00;0;0
1291;2018-10-25 10:45:00;0;0
1292;2018-10-25 11:00:00;0;0
1293;2018-10-25 11:15:00;2;0
1294;2018-10-25 11:30:00;0;2
1295;2018-10-25 11:45:00;0;5
1296;2018-10-25 12:00:00;0;15
1297;2018-10-25 12:15:00;15;15
1298;2018-10-25 12:30:00;15;15
1299;2018-10-25 12:45:00;13;15
1300;2018-10-25 13:00:00;0;15
1301;2018-10-25 13:15:00;0;15
1302;2018-10-25 13:30:00;0;15
1303;2018-10-25 13:45:00;0;15
1304;2018-10-25 14:00:00;0;11
1305;2018-10-25 14:15:00;0;0
1306;2018-10-25 14:30:00;0;0
1307;2018-10-25 14:45:00;0;0
1308;2018-10-25 15:00:00;0;0
1309;2018-10-25 15:15:00;2;0
1310;2018-10-25 15:30:00;6;2
1311;2018-10-25 15:45:00;0;2
1312;2018-10-25 16:00:00;9;8
1313;2018-10-25 16:15:00;15;15
1314;2018-10-25 16:30:00;15;15
1315;2018-10-25 16:45:00;15;15
1316;2018-10-25 17:00:00;15;15
1317;2018-10-25 17:15:00;15;15
1318;2018-10-25 17:30:00;5;2
1319;2018-10-25 17:45:00;0;0
1320;2018-10-25 18:00:00;0;0
1321;2018-10-25 18:15:00;0;0
1322;2018-10-25 18:30:00;0;0
1323;2018-10-25 18:45:00;0;0
1324;2018-10-25 19:00:00;0;0
1325;2018-10-25 19:15:00;0;0
1326;2018-10-25 19:30:00;0;0
1327;2018-10-25 19:45:00;0;0
1328;2018-10-25 20:00:00;0;0
1329;2018-10-25 20:15:00;0;0
1330;2018-10-25 20:30:00;0;0
1331;2018-10-25 20:45:00;0;0
1332;2018-10-25 21:00:00;0;0
1333;2018-10-25 21:15:00;0;0
1334;2018-10-25 21:30:00;0;0
1335;2018-10-25 21:45:00;0;0
1336;2018-10-25 22:00:00;0;0
1337;2018-10-25 22:15:00;0;0
1338;2018-10-25 22:30:00;0;0
1339;2018-10-25 22:45:00;0;0
1340;2018-10-25 23:00:00;0;0
1341;2018-10-25 23:15:00;0;0
1342;2018-10-25 23:30:00;0;0
1343;2018-10-25 23:45:00;0;0
1344;2018-10-26 00:00:00;0;0
1345;2018-10-26 00:15:00;0;0
1346;2018-10-26 00:30:00;0;0
1347;2018-10-26 00:45:00;0;0
1348;2018-10-26 01:00:00;0;0
1349;2018-10-26 01:15:00;0;0
1350;2018-10-26 01:30:00;0;0
1351;2018-10-26 01:45:00;0;0
1352;2018-10-26 02:00:00;0;0
1353;2018-10-26 02:15:00;0;0
1354;2018-10-26 02:30:00;0;0
1355;2018-10-26 02:45:00;0;0
1356;2018-10-26 03:00:00;0;0
1357;2018-10-26 03:15:00;0;0
1358;2018-10-26 03:30:00;0;0
1359;2018-10-26 03:45:00;0;0
1360;2018-10-26 04:00:00;0;0
1361;2018-10-26 04:15:00;0;0
1362;2018-10-26 04:30:00;0;1
1363;2018-10-26 04:45:00;0;5
1364;2018-10-26 05:00:00;0;3
1365;2018-10-26 05:15:00;3;2
1366;2018-10-26 05:30:00;15;0
1367;2018-10-26 05:45:00;15;5
1368;2018-10-26 06:00:00;15;14
1369;2018-10-26 06:15:00;15;12
1370;2018-10-26 06:30:00;15;13
1371;2018-10-26 06:45:00;10;15
1372;2018-10-26 07:00:00;0;15
1373;2018-10-26 07:15:00;0;15
1374;2018-10-26 07:30:00;0;15
1375;2018-10-26 07:45:00;0;15
1376;2018-10-26 08:00:00;0;15
1377;2018-10-26 08:15:00;0;8
1378;2018-10-26 08:30:00;14;11
1379;2018-10-26 08:45:00;15;5
1380;2018-10-26 09:00:00;14;15
1381;2018-10-26 09:15:00;0;15
1382;2018-10-26 09:30:00;1;15
1383;2018-10-26 09:45:00;5;15
1384;2018-10-26 10:00:00;0;15
1385;2018-10-26 10:15:00;0;15
1386;2018-10-26 10:30:00;0;5
1387;2018-10-26 10:45:00;0;4
1388;2018-10-26 11:00:00;0;15
1389;2018-10-26 11:15:00;3;15
1390;2018-10-26 11:30:00;15;15
1391;2018-10-26 11:45:00;14;14
1392;2018-10-26 12:00:00;15;15
1393;2018-10-26 12:15:00;15;13
1394;2018-10-26 12:30:00;15;8
1395;2018-10-26 12:45:00;5;2
1396;2018-10-26 13:00:00;0;0
1397;2018-10-26 13:15:00;0;0
1398;2018-10-26 13:30:00;0;0
1399;2018-10-26 13:45:00;0;0
1400;2018-10-26 14:00:00;0;0
1401;2018-10-26 14:15:00;0;0
1402;2018-10-26 14:30:00;0;0
1403;2018-10-26 14:45:00;0;0
1404;2018-10-26 15:00:00;3;4
1405;2018-10-26 15:15:00;0;0
1406;2018-10-26 15:30:00;0;0
1407;2018-10-26 15:45:00;0;0
1408;2018-10-26 16:00:00;0;0
1409;2018-10-26 16:15:00;0;0
1410;2018-10-26 16:30:00;0;0
1411;2018-10-26 16:45:00;0;0
1412;2018-10-26 17:00:00;0;0
1413;2018-10-26 17:15:00;0;0
1414;2018-10-26 17:30:00;0;0
1415;2018-10-26 17:45:00;0;0
1416;2018-10-26 18:00:00;0;0
1417;2018-10-26 18:15:00;0;0
1418;2018-10-26 18:30:00;0;0
1419;2018-10-26 18:45:00;0;0
1420;2018-10-26 19:00:00;0;0
1421;2018-10-26 19:15:00;0;0
1422;2018-10-26 19:30:00;0;0
1423;2018-10-26 19:45:00;0;0
1424;2018-10-26 20:00:00;0;0
1425;2018-10-26 20:15:00;0;0
1426;2018-10-26 20:30:00;0;0
1427;2018-10-26 20:45:00;0;0
1428;2018-10-26 21:00:00;0;0
1429;2018-10-26 21:15:00;0;0
1430;2018-10-26 21:30:00;0;0
1431;2018-10-26 21:45:00;0;0
1432;2018-10-26 22:00:00;0;0
1433;2018-10-26 22:15:00;0;0
1434;2018-10-26 22:30:00;0;0
1435;2018-10-26 22:45:00;0;0
1436;2018-10-26 23:00:00;0;0
1437;2018-10-26 23:15:00;0;0
1438;2018-10-26 23:30:00;0;0
1439;2018-10-26 23:45:00;0;0
1440;2018-10-27 00:00:00;0;0
1441;2018-10-27 00:15:00;0;0
1442;2018-10-27 00:30:00;0;0
